run_id,condition,is_injected_failure,model_validation,evidence_complete,ai_discovery_present,evaluation_result,approval,trace_consistent,run_available,baseline_verdict,gate_verdict,expected_gate_verdict
fi-0826,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0827,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0828,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0829,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0830,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0831,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0832,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0833,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0834,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0835,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0836,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0837,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0838,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0839,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0840,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0841,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0842,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0843,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0844,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0845,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0846,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0847,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0848,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0849,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0850,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0851,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0852,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0853,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0854,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0855,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0856,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0857,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0858,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0859,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0860,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0861,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0862,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0863,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0864,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0865,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0866,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0867,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0868,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0869,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0870,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0871,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0872,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0873,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0874,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0875,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0876,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0877,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0878,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0879,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0880,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0881,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0882,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0883,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0884,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0885,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0886,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0887,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0888,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0889,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0890,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0891,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0892,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0893,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0894,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0895,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0896,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0897,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0898,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0899,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
fi-0900,partial_evidence,True,passed,False,True,pass,granted,True,True,VALID,BLOCKED,BLOCKED
